"VendorID16","VendorID10","VendorName","DeviceID16","DeviceID10","DeviceName"
"1343","4931","Citizen Systems","0007","7","DNP DS80DX"
"1343","4931","Citizen Systems","0008","8","CX2 / DNP DS620"
"1345","4933","Sino Lite Technology Corp.","001c","28","Xbox Controller Hub"
"1345","4933","Sino Lite Technology Corp.","6006","24582","Defender Wireless Controller"
"1347","4935","Moravian Instruments","0400","1024","G2CCD USB 1.1 obsolete"
"1347","4935","Moravian Instruments","0401","1025","G2CCD-S with Sony ICX285 CCD"
"1347","4935","Moravian Instruments","0402","1026","G2CCD2"
"1347","4935","Moravian Instruments","0403","1027","G2/G3CCD-I KAI CCD"
"1347","4935","Moravian Instruments","0404","1028","G2/G3/G4 CCD-F KAF CCD"
"1347","4935","Moravian Instruments","0405","1029","Gx CCD-I CCD"
"1347","4935","Moravian Instruments","0406","1030","Gx CCD-F CCD"
"1347","4935","Moravian Instruments","0410","1040","G1-0400 CCD"
"1347","4935","Moravian Instruments","0411","1041","G1-0800 CCD"
"1347","4935","Moravian Instruments","0412","1042","G1-0300 CCD"
"1347","4935","Moravian Instruments","0413","1043","G1-2000 CCD"
"1347","4935","Moravian Instruments","0414","1044","G1-1400 CCD"
"1347","4935","Moravian Instruments","0415","1045","G1-1200 CCD"
"1347","4935","Moravian Instruments","04b0","1200","Gx CCD-B CCD"
"1347","4935","Moravian Instruments","04b1","1201","Gx CCD-BI CCD"
"1348","4936","Katsuragawa Electric Co., Ltd.","Missing[""NotApplicable""]","Missing[""NotApplicable""]","Missing[""NotApplicable""]"
"134c","4940","PanJit International Inc.","0001","1","Touch Panel Controller"
"134c","4940","PanJit International Inc.","0002","2","Touch Panel Controller"
"134c","4940","PanJit International Inc.","0003","3","Touch Panel Controller"
"134c","4940","PanJit International Inc.","0004","4","Touch Panel Controller"
"134e","4942","Digby's Bitpile, Inc. DBA D Bit","Missing[""NotApplicable""]","Missing[""NotApplicable""]","Missing[""NotApplicable""]"
"1357","4951","P&E Microcomputer Systems","0089","137","OpenSDA - CDC Serial Port"
"1357","4951","P&E Microcomputer Systems","0503","1283","USB-ML-12 HCS08/HCS12 Multilink"
"1357","4951","P&E Microcomputer Systems","0504","1284","DEMOJM"
"135f","4959","Control Development Inc.","0110","272","Linear Spectrograph"
"135f","4959","Control Development Inc.","0111","273","Spectrograph - Renumerated"
"135f","4959","Control Development Inc.","0200","512","Linear Spectrograph"
"135f","4959","Control Development Inc.","0201","513","Spectrograph - Renumerated"
"135f","4959","Control Development Inc.","0240","576","MPP Spectrograph"
"1366","4966","SEGGER","0101","257","J-Link PLUS"
"136b","4971","STEC","Missing[""NotApplicable""]","Missing[""NotApplicable""]","Missing[""NotApplicable""]"
"136e","4974","Andor Technology Ltd.","0012","18","iXon Ultra CCD"
"136e","4974","Andor Technology Ltd.","0014","20","Zyla 5.5 sCMOS camera"
"1370","4976","Swissbit","0323","803","Swissmemory cirrusWHITE"
"1370","4976","Swissbit","6828","26664","Victorinox Flash Drive"
"1371","4977","CNet Technology Inc.","0001","1","CNUSB-611AR Wireless Adapter-G [AT76C503]"
"1371","4977","CNet Technology Inc.","0002","2","CNUSB-611AR Wireless Adapter-G [AT76C503] (FiberLine WL-240U)"
"1371","4977","CNet Technology Inc.","0013","19","CNUSB-611 Wireless Adapter [AT76C505]"
"1371","4977","CNet Technology Inc.","0014","20","CNUSB-611 Wireless Adapter [AT76C505] (FiberLine WL-240U)"
"1371","4977","CNet Technology Inc.","5743","22339","CNUSB-611 (D) Wireless Adapter [AT76C503]"
"1371","4977","CNet Technology Inc.","9022","36898","CWD-854 [RT2573]"
"1371","4977","CNet Technology Inc.","9032","36914","CWD-854 rev F"
"1371","4977","CNet Technology Inc.","9401","37889","CWD-854 Wireless 802.11g 54Mbps Network Adapter [RTL8187]"
"1376","4982","Vimtron Electronics Co., Ltd.","Missing[""NotApplicable""]","Missing[""NotApplicable""]","Missing[""NotApplicable""]"
"1377","4983","Sennheiser electronic GmbH & Co. KG","4000","16384","HDVD800"
"137b","4987","SCAPS GmbH","0002","2","SCAPS USC-2 Scanner Controller"
"1385","4997","Netgear, Inc","4250","16976","WG111T"
"1385","4997","Netgear, Inc","4251","16977","WG111T (no firmware)"
"1385","4997","Netgear, Inc","5f00","24320","WPN111 RangeMax(TM) Wireless USB 2.0 Adapter"
"1385","4997","Netgear, Inc","5f01","24321","WPN111 (no firmware)"
"1385","4997","Netgear, Inc","5f02","24322","WPN111 (no firmware)"
"1385","4997","Netgear, Inc","6e00","28160","WPNT121 802.11g 240Mbps Wireless Adapter [Airgo AGN300]"
"138a","5002","Validity Sensors, Inc.","0001","1","VFS101 Fingerprint Reader"
"138a","5002","Validity Sensors, Inc.","0005","5","VFS301 Fingerprint Reader"
"138a","5002","Validity Sensors, Inc.","0007","7","VFS451 Fingerprint Reader"
"138a","5002","Validity Sensors, Inc.","0008","8","VFS300 Fingerprint Reader"
"138a","5002","Validity Sensors, Inc.","0010","16","VFS Fingerprint sensor"
"138a","5002","Validity Sensors, Inc.","0011","17","VFS5011 Fingerprint Reader"
"138a","5002","Validity Sensors, Inc.","0015","21","VFS 5011 fingerprint sensor"
"138a","5002","Validity Sensors, Inc.","0017","23","VFS 5011 fingerprint sensor"
"138a","5002","Validity Sensors, Inc.","0018","24","Fingerprint scanner"
"138a","5002","Validity Sensors, Inc.","003c","60","VFS471 Fingerprint Reader"
"138a","5002","Validity Sensors, Inc.","003d","61","VFS491"
"138a","5002","Validity Sensors, Inc.","003f","63","VFS495 Fingerprint Reader"
"138a","5002","Validity Sensors, Inc.","0050","80","Swipe Fingerprint Sensor"
"138a","5002","Validity Sensors, Inc.","0090","144","VFS7500 Touch Fingerprint Sensor"
"138a","5002","Validity Sensors, Inc.","0091","145","VFS7552 Touch Fingerprint Sensor"
"138e","5006","Jungo LTD","9000","36864","Raisonance S.A. STM32 ARM evaluation board / RLink dongle"
"1390","5008","TOMTOM B.V.","0001","1","GO 520 T/GO 630/ONE XL (v9)"
"1390","5008","TOMTOM B.V.","5454","21588","Blue & Me 2"
"1390","5008","TOMTOM B.V.","7474","29812","GPS Sport Watch [Runner, Multi-Sport]"
"1390","5008","TOMTOM B.V.","a001","40961","Bandit Action Camera Batt-Stick"
"1391","5009","IdealTEK, Inc.","1000","4096","URTC-1000"
"1395","5013","Sennheiser Communications","0025","37","Headset [PC 8]"
"1395","5013","Sennheiser Communications","0046","70","PXC 550"
"1395","5013","Sennheiser Communications","3556","13654","USB Headset"
"1397","5015","BEHRINGER International GmbH","00bc","188","BCF2000"
"1398","5016","Q-tec","2103","8451","USB 2.0 Storage Device"
"13ad","5037","Baltech","9999","39321","Card reader"
"13b0","5040","PerkinElmer Optoelectronics","000a","10","Alesis Photon X25 MIDI Controller"
"13b1","5041","Linksys","000a","10","WUSB54G v2 802.11g Adapter [Intersil ISL3887]"
"13b1","5041","Linksys","000b","11","WUSB11 v4.0 802.11b Adapter [ALi M4301]"
"13b1","5041","Linksys","000c","12","WUSB54AG 802.11a/g Adapter [Intersil ISL3887]"
"13b1","5041","Linksys","000d","13","WUSB54G v4 802.11g Adapter [Ralink RT2500USB]"
"13b1","5041","Linksys","000e","14","WUSB54GS v1 802.11g Adapter [Broadcom 4320 USB]"
"13b1","5041","Linksys","0011","17","WUSB54GP v4.0 802.11g Adapter [Ralink RT2500USB]"
"13b1","5041","Linksys","0014","20","WUSB54GS v2 802.11g Adapter [Broadcom 4320 USB]"
"13b1","5041","Linksys","0018","24","USB200M 10/100 Ethernet Adapter"
"13b1","5041","Linksys","001a","26","HU200TS Wireless Adapter"
"13b1","5041","Linksys","001e","30","WUSBF54G 802.11bg"
"13b1","5041","Linksys","0020","32","WUSB54GC v1 802.11g Adapter [Ralink RT73]"
"13b1","5041","Linksys","0022","34","WUSB54GX4 802.11g 240Mbps Wireless Adapter [Airgo AGN300]"
"13b1","5041","Linksys","0023","35","WUSB54GR"
"13b1","5041","Linksys","0024","36","WUSBF54G v1.1 802.11bg"
"13b1","5041","Linksys","0026","38","WUSB54GSC v1 802.11g Adapter [Broadcom 4320 USB]"
"13b1","5041","Linksys","0028","40","WUSB200 802.11g Adapter [Ralink RT2671]"
"13b1","5041","Linksys","0029","41","WUSB300N 802.11bgn Wireless Adapter [Marvell 88W8362+88W8060]"
"13b1","5041","Linksys","002f","47","AE1000 v1 802.11n [Ralink RT3572]"
"13b1","5041","Linksys","0031","49","AM10 v1 802.11n [Ralink RT3072]"
"13b1","5041","Linksys","0039","57","AE1200 802.11bgn Wireless Adapter [Broadcom BCM43235]"
"13b1","5041","Linksys","003a","58","AE2500 802.11abgn Wireless Adapter [Broadcom BCM43236]"
"13b1","5041","Linksys","003b","59","AE3000 802.11abgn (3x3) Wireless Adapter [Ralink RT3573]"
"13b1","5041","Linksys","003e","62","AE6000 802.11a/b/g/n/ac Wireless Adapter [MediaTek MT7610U]"
"13b1","5041","Linksys","003f","63","WUSB6300 802.11a/b/g/n/ac Wireless Adapter [Realtek RTL8812AU]"
"13b1","5041","Linksys","0041","65","Gigabit Ethernet Adapter"
"13b1","5041","Linksys","0042","66","WUSB6100M 802.11a/b/g/n/ac Wireless Adapter"
"13b1","5041","Linksys","13b1","5041","WUSB200: Wireless-G Business Network Adapter with Rangebooster"
"13b2","5042","Alesis","0030","48","Multimix 8"
"13b3","5043","Nippon Dics Co., Ltd.","Missing[""NotApplicable""]","Missing[""NotApplicable""]","Missing[""NotApplicable""]"
"13ba","5050","PCPlay","0001","1","Konig Electronic CMP-KEYPAD12 Numeric Keypad"
"13ba","5050","PCPlay","0017","23","PS/2 Keyboard+Mouse Adapter"
"13ba","5050","PCPlay","0018","24","Barcode PCP-BCG4209"
"13be","5054","Ricoh Printing Systems, Ltd.","Missing[""NotApplicable""]","Missing[""NotApplicable""]","Missing[""NotApplicable""]"
"13ca","5066","JyeTai Precision Industrial Co., Ltd.","Missing[""NotApplicable""]","Missing[""NotApplicable""]","Missing[""NotApplicable""]"
"13cf","5071","Wisair Ltd.","1200","4608","Olidata Wireless Multimedia Adapter"
"13d0","5072","Techsan Electronics Co., Ltd.","2282","8834","TechniSat DVB-PC TV Star 2"
"13d1","5073","A-Max Technology Macao Commercial Offshore Co. Ltd.","7019","28697","MD 82288"
"13d1","5073","A-Max Technology Macao Commercial Offshore Co. Ltd.","abe6","44006","Wireless 802.11g 54Mbps Network Adapter [RTL8187]"
"13d2","5074","Shark Multimedia","0400","1024","Pocket Ethernet [klsi]"
"13d3","5075","IMC Networks","3201","12801","VisionDTV USB-Ter/HAMA USB DVB-T device cold"
"13d3","5075","IMC Networks","3202","12802","VisionDTV USB-Ter/HAMA USB DVB-T device warm"
"13d3","5075","IMC Networks","3203","12803","DTV-DVB UDST7020BDA DVB-S Box(DVBS for MCE2005)"
"13d3","5075","IMC Networks","3204","12804","DTV-DVB UDST7020BDA DVB-S Box(DVBS for MCE2005)"
"13d3","5075","IMC Networks","3205","12805","DNTV Live! Tiny USB2 BDA (No Remote)"
"13d3","5075","IMC Networks","3206","12806","DNTV Live! Tiny USB2 BDA (No Remote)"
"13d3","5075","IMC Networks","3207","12807","DTV-DVB UDST7020BDA DVB-S Box(DVBS for MCE2005)"
"13d3","5075","IMC Networks","3208","12808","DTV-DVB UDST7020BDA DVB-S Box(DVBS for MCE2005)"
"13d3","5075","IMC Networks","3209","12809","DTV-DVB UDST7022BDA DVB-S Box(Without HID)"
"13d3","5075","IMC Networks","3211","12817","DTV-DVB Hybrid Analog/Capture / Pinnacle PCTV 310e"
"13d3","5075","IMC Networks","3212","12818","DTV-DVB UDTT704C - DVBT/NTSC/PAL Driver(PCM4)"
"13d3","5075","IMC Networks","3213","12819","DTV-DVB UDTT704D - DVBT/NTSC/PAL Driver (PCM4)"
"13d3","5075","IMC Networks","3214","12820","DTV-DVB UDTT704F -(MiniCard) DVBT/NTSC/PAL Driver(Without HID)"
"13d3","5075","IMC Networks","3215","12821","DTV-DVB UDAT7240 - ATSC/NTSC/PAL Driver(PCM4)"
"13d3","5075","IMC Networks","3216","12822","DTV-DVB UDTT 7047-USB 2.0 DVB-T Driver"
"13d3","5075","IMC Networks","3217","12823","Digital-TV Receiver."
"13d3","5075","IMC Networks","3219","12825","DTV-DVB UDTT7049 - DVB-T Driver(Without HID)"
"13d3","5075","IMC Networks","3220","12832","DTV-DVB UDTT 7047M-USB 2.0 DVB-T Driver"
"13d3","5075","IMC Networks","3223","12835","DNTV Live! Tiny USB2 BDA (No Remote)"
"13d3","5075","IMC Networks","3224","12836","DNTV Live! Tiny USB2 BDA (No Remote)"
"13d3","5075","IMC Networks","3226","12838","DigitalNow TinyTwin DVB-T Receiver"
"13d3","5075","IMC Networks","3234","12852","DVB-T FTA Half Minicard [RTL2832U]"
"13d3","5075","IMC Networks","3236","12854","DTV-DVB UDTT 7047A-USB 2.0 DVB-T Driver"
"13d3","5075","IMC Networks","3237","12855","DTV-DVB UDTT 704J - dual DVB-T Driver"
"13d3","5075","IMC Networks","3239","12857","DTV-DVB UDTT704D - DVBT/NTSC/PAL Driver(Without HID)"
"13d3","5075","IMC Networks","3240","12864","DTV-DVB UDXTTM6010 - A/D Driver(Without HID)"
"13d3","5075","IMC Networks","3241","12865","DTV-DVB UDXTTM6010 - A/D Driver(Without HID)"
"13d3","5075","IMC Networks","3242","12866","DTV-DVB UDAT7240LP - ATSC/NTSC/PAL Driver(Without HID)"
"13d3","5075","IMC Networks","3243","12867","DTV-DVB UDXTTM6010 - A/D Driver(Without HID)"
"13d3","5075","IMC Networks","3244","12868","DTV-DVB UDTT 7047Z-USB 2.0 DVB-T Driver"
"13d3","5075","IMC Networks","3247","12871","AW-NU222 802.11bgn Wireless Module [Ralink RT2770+RT2720]"
"13d3","5075","IMC Networks","3249","12873","Internal Bluetooth"
"13d3","5075","IMC Networks","3250","12880","Broadcom Bluetooth 2.1"
"13d3","5075","IMC Networks","3262","12898","802.11 n/g/b Wireless LAN USB Adapter"
"13d3","5075","IMC Networks","3273","12915","802.11 n/g/b Wireless LAN USB Mini-Card"
"13d3","5075","IMC Networks","3274","12916","DVB-T Dongle [RTL2832U]"
"13d3","5075","IMC Networks","3282","12930","DVB-T + GPS Minicard [RTL2832U]"
"13d3","5075","IMC Networks","3284","12932","Wireless LAN USB Mini-Card"
"13d3","5075","IMC Networks","3304","13060","Asus Integrated Bluetooth module [AR3011]"
"13d3","5075","IMC Networks","3306","13062","Mediao 802.11n WLAN [Realtek RTL8191SU]"
"13d3","5075","IMC Networks","3315","13077","Bluetooth module"
"13d3","5075","IMC Networks","3327","13095","AW-NU137 802.11bgn Wireless Module [Atheros AR9271]"
"13d3","5075","IMC Networks","3362","13154","Atheros AR3012 Bluetooth 4.0 Adapter"
"13d3","5075","IMC Networks","3375","13173","Atheros AR3012 Bluetooth 4.0 Adapter"
"13d3","5075","IMC Networks","3392","13202","Azurewave 43228+20702"
"13d3","5075","IMC Networks","3394","13204","Bluetooth"
"13d3","5075","IMC Networks","3474","13428","Atheros AR3012 Bluetooth"
"13d3","5075","IMC Networks","5070","20592","Webcam"
"13d3","5075","IMC Networks","5111","20753","Integrated Webcam"
"13d3","5075","IMC Networks","5115","20757","Integrated Webcam"
"13d3","5075","IMC Networks","5116","20758","Integrated Webcam"
"13d3","5075","IMC Networks","5122","20770","2M Integrated Webcam"
"13d3","5075","IMC Networks","5126","20774","PC Cam"
"13d3","5075","IMC Networks","5130","20784","Integrated Webcam"
"13d3","5075","IMC Networks","5134","20788","Integrated Webcam"
"13d3","5075","IMC Networks","5702","22274","UVC VGA Webcam"
"13d3","5075","IMC Networks","5710","22288","UVC VGA Webcam"
"13d3","5075","IMC Networks","5716","22294","UVC VGA Webcam"
"13d3","5075","IMC Networks","7020","28704","DTV-DVB UDST7020BDA DVB-S Box(DVBS for MCE2005)"
"13d3","5075","IMC Networks","7022","28706","DTV-DVB UDST7022BDA DVB-S Box(Without HID)"
"13d7","5079","Guidance Software, Inc.","0001","1","T5 PATA forensic bridge"
"13d7","5079","Guidance Software, Inc.","000c","12","T8-R2 forensic bridge"
"13dc","5084","ALEREON, INC.","Missing[""NotApplicable""]","Missing[""NotApplicable""]","Missing[""NotApplicable""]"
"13dd","5085","i.Tech Dynamic Limited","Missing[""NotApplicable""]","Missing[""NotApplicable""]","Missing[""NotApplicable""]"
"13e1","5089","Kaibo Wire & Cable (Shenzhen) Co., Ltd.","Missing[""NotApplicable""]","Missing[""NotApplicable""]","Missing[""NotApplicable""]"
"13e5","5093","Rane","0001","1","SL-1"
"13e5","5093","Rane","0003","3","TTM 57SL"
"13e6","5094","TechnoScope Co., Ltd.","Missing[""NotApplicable""]","Missing[""NotApplicable""]","Missing[""NotApplicable""]"
"13ea","5098","Hengstler","0001","1","C-56 Thermal Printer"
"13ec","5100","Zydacron","0006","6","HID Remote Control"
"13ee","5102","MosArt","0001","1","Optical Mouse"
"13ee","5102","MosArt","0003","3","Optical Mouse"
"13fd","5117","Initio Corporation","0840","2112","INIC-1618L SATA"
"13fd","5117","Initio Corporation","0841","2113","Samsung SE-T084M DVD-RW"
"13fd","5117","Initio Corporation","0940","2368","ASUS SBW-06D2X-U"
"13fd","5117","Initio Corporation","1040","4160","INIC-1511L PATA Bridge"
"13fd","5117","Initio Corporation","1340","4928","Hi-Speed USB to SATA Bridge"
"13fd","5117","Initio Corporation","160f","5647","RocketFish SATA Bridge [INIC-1611]"
"13fd","5117","Initio Corporation","1640","5696","INIC-1610L SATA Bridge"
"13fd","5117","Initio Corporation","1669","5737","INIC-1609PN"
"13fd","5117","Initio Corporation","1840","6208","INIC-1608 SATA bridge"
"13fd","5117","Initio Corporation","1e40","7744","INIC-1610P SATA bridge"
"13fd","5117","Initio Corporation","2040","8256","Samsung Writemaster external DVD writer"
"13fd","5117","Initio Corporation","3940","14656","external DVD burner ECD819-SU3"
"13fd","5117","Initio Corporation","3e40","15936","ZALMAN ZM-VE350"
"13fe","5118","Kingston Technology Company Inc.","1a00","6656","512MB/1GB Flash Drive"
"13fe","5118","Kingston Technology Company Inc.","1a23","6691","512MB Flash Drive"
"13fe","5118","Kingston Technology Company Inc.","1d00","7424","DataTraveler 2.0 1GB/4GB Flash Drive / Patriot Xporter 4GB Flash Drive"
"13fe","5118","Kingston Technology Company Inc.","1e00","7680","Flash Drive 2 GB [ICIDU 2 GB]"
"13fe","5118","Kingston Technology Company Inc.","1e50","7760","U3 Smart Drive"
"13fe","5118","Kingston Technology Company Inc.","1f00","7936","Kingston DataTraveler / Patriot Xporter"
"13fe","5118","Kingston Technology Company Inc.","1f23","7971","PS2232 flash drive controller"
"13fe","5118","Kingston Technology Company Inc.","2240","8768","microSD card reader"
"13fe","5118","Kingston Technology Company Inc.","3100","12544","2/4 GB stick"
"13fe","5118","Kingston Technology Company Inc.","3123","12579","Verbatim STORE N GO 4GB"
"13fe","5118","Kingston Technology Company Inc.","3600","13824","flash drive (4GB, EMTEC)"
"13fe","5118","Kingston Technology Company Inc.","3800","14336","Rage XT Flash Drive"
"13fe","5118","Kingston Technology Company Inc.","3e00","15872","Flash Drive"
"13fe","5118","Kingston Technology Company Inc.","4100","16640","Flash drive"
"13fe","5118","Kingston Technology Company Inc.","5000","20480","USB flash drive (32 GB SHARKOON Accelerate)"
"13fe","5118","Kingston Technology Company Inc.","5100","20736","Flash Drive"
"13fe","5118","Kingston Technology Company Inc.","5200","20992","DataTraveler R3.0"
"1400","5120","Axxion Group Corp.","Missing[""NotApplicable""]","Missing[""NotApplicable""]","Missing[""NotApplicable""]"
"1402","5122","Bowe Bell & Howell","Missing[""NotApplicable""]","Missing[""NotApplicable""]","Missing[""NotApplicable""]"
"1403","5123","Sitronix","0001","1","Digital Photo Frame"
"1403","5123","Sitronix","0003","3","Digital Photo Frame (DPF-1104)"
"1409","5129","IDS Imaging Development Systems GmbH","1000","4096","generic (firmware not loaded yet)"
"1409","5129","IDS Imaging Development Systems GmbH","1485","5253","uEye UI1485"
"140e","5134","Telechips, Inc.","b011","45073","TCC780X-based player (USB Boot mode)"
"140e","5134","Telechips, Inc.","b021","45089","TCC77X-based players (USB Boot mode)"
"1410","5136","Novatel Wireless","1110","4368","Merlin S620"
"1410","5136","Novatel Wireless","1120","4384","Merlin EX720"
"1410","5136","Novatel Wireless","1130","4400","Merlin S720"
"1410","5136","Novatel Wireless","1400","5120","Merlin U730/U740 (Vodafone)"
"1410","5136","Novatel Wireless","1410","5136","Merlin U740 (non-Vodafone)"
"1410","5136","Novatel Wireless","1430","5168","Merlin XU870"
"1410","5136","Novatel Wireless","1450","5200","Merlin X950D"
"1410","5136","Novatel Wireless","2110","8464","Ovation U720/MCD3000"
"1410","5136","Novatel Wireless","2410","9232","Expedite EU740"
"1410","5136","Novatel Wireless","2420","9248","Expedite EU850D/EU860D/EU870D"
"1410","5136","Novatel Wireless","4100","16640","U727"
"1410","5136","Novatel Wireless","4400","17408","Ovation MC930D/MC950D"
"1410","5136","Novatel Wireless","9010","36880","Expedite E362"
"1410","5136","Novatel Wireless","a001","40961","Gobi Wireless Modem"
"1410","5136","Novatel Wireless","a008","40968","Gobi Wireless Modem (QDL mode)"
"1410","5136","Novatel Wireless","b001","45057","Ovation MC551"
"1415","5141","Nam Tai E&E Products Ltd. or OmniVision Technologies, Inc.","0000","0","Sony SingStar USBMIC"
"1415","5141","Nam Tai E&E Products Ltd. or OmniVision Technologies, Inc.","0020","32","Sony Wireless SingStar"
"1415","5141","Nam Tai E&E Products Ltd. or OmniVision Technologies, Inc.","2000","8192","Sony Playstation Eye"
"1419","5145","ABILITY ENTERPRISE CO., LTD.","Missing[""NotApplicable""]","Missing[""NotApplicable""]","Missing[""NotApplicable""]"
"1421","5153","Sensor Technology","0605","1541","Sentech Camera"
"1424","5156","Posnet Polska S.A.","1001","4097","Temo"
"1424","5156","Posnet Polska S.A.","1002","4098","Thermal"
"1424","5156","Posnet Polska S.A.","1003","4099","Neo"
"1424","5156","Posnet Polska S.A.","1004","4100","Combo DF"
"1424","5156","Posnet Polska S.A.","1005","4101","Thermal-A"
"1424","5156","Posnet Polska S.A.","1006","4102","Thermal FV"
"1424","5156","Posnet Polska S.A.","1007","4103","Bingo HS"
"1424","5156","Posnet Polska S.A.","1008","4104","Thermal HS FV"
"1424","5156","Posnet Polska S.A.","1009","4105","Thermal FV EJ"
"1424","5156","Posnet Polska S.A.","100a","4106","Thermal HD"
"1424","5156","Posnet Polska S.A.","100b","4107","Thermal"
"1424","5156","Posnet Polska S.A.","100c","4108","Neo"
"1424","5156","Posnet Polska S.A.","100d","4109","Ergo"
"1424","5156","Posnet Polska S.A.","100e","4110","Trio"
"1424","5156","Posnet Polska S.A.","1010","4112","Thermal HS FV EJ"
"1424","5156","Posnet Polska S.A.","1011","4113","Neo EJ"
"1424","5156","Posnet Polska S.A.","1012","4114","Thermal-A"
"1424","5156","Posnet Polska S.A.","1013","4115","Thermal-A EJ"
"1424","5156","Posnet Polska S.A.","1014","4116","Mobile"
"1424","5156","Posnet Polska S.A.","1015","4117","Temo HS"
"1424","5156","Posnet Polska S.A.","1016","4118","Mobile HS"
"1424","5156","Posnet Polska S.A.","1017","4119","TH230+ FV EJ"
"1424","5156","Posnet Polska S.A.","1018","4120","4610-1NR FV EJ"
"1429","5161","Vega Technologies Industrial (Austria) Co.","Missing[""NotApplicable""]","Missing[""NotApplicable""]","Missing[""NotApplicable""]"
"142a","5162","Thales E-Transactions","0003","3","Artema Hybrid"
"142a","5162","Thales E-Transactions","0005","5","Artema Modular"
"142a","5162","Thales E-Transactions","0043","67","medCompact"
"142b","5163","Arbiter Systems, Inc.","03a5","933","933A Portable Power Sentinel"
"1430","5168","RedOctane","0150","336","wireless receiver for skylanders wii"
"1430","5168","RedOctane","4734","18228","Guitar Hero4 hub"
"1430","5168","RedOctane","474b","18251","Guitar Hero MIDI interface"
"1431","5169","Pertech Resources, Inc.","Missing[""NotApplicable""]","Missing[""NotApplicable""]","Missing[""NotApplicable""]"
"1435","5173","Wistron NeWeb","0427","1063","UR054g 802.11g Wireless Adapter [Intersil ISL3887]"
"1435","5173","Wistron NeWeb","0711","1809","UR055G 802.11bg"
"1435","5173","Wistron NeWeb","0804","2052","AR9170+AR9104 802.11abgn Wireless Adapter"
"1435","5173","Wistron NeWeb","0826","2086","AR5523"
"1435","5173","Wistron NeWeb","0827","2087","AR5523 (no firmware)"
"1435","5173","Wistron NeWeb","0828","2088","AR5523"
"1435","5173","Wistron NeWeb","0829","2089","AR5523 (no firmware)"
"1436","5174","Denali Software, Inc.","Missing[""NotApplicable""]","Missing[""NotApplicable""]","Missing[""NotApplicable""]"
"143c","5180","Altek Corporation","Missing[""NotApplicable""]","Missing[""NotApplicable""]","Missing[""NotApplicable""]"
"1443","5187","Digilent","0007","7","Development board JTAG"
"1446","5190","X.J.GROUP","6a73","27251","Stamps.com Model 510 5LB Scale"
"1446","5190","X.J.GROUP","6a78","27256","DYMO Endicia 75lb Digital Scale"
"1451","5201","Force Dimension","0301","769","haptic device"
"1451","5201","Force Dimension","0302","770","haptic device"
"1451","5201","Force Dimension","0400","1024","haptic device"
"1451","5201","Force Dimension","0401","1025","delta.x haptic device"
"1451","5201","Force Dimension","0402","1026","omega.x haptic device"
"1451","5201","Force Dimension","0403","1027","sigma.x haptic device"
"1451","5201","Force Dimension","0404","1028","haptic controller"
"1451","5201","Force Dimension","0405","1029","dedicated haptic device"
"1451","5201","Force Dimension","0406","1030","dedicated haptic device"
"1451","5201","Force Dimension","0407","1031","dedicated haptic device"
"1451","5201","Force Dimension","0408","1032","dedicated haptic device"
"1452","5202","Dai Nippon Printing, Inc","8b01","35585","DS620"
"1453","5203","Radio Shack","4026","16422","26-183 Serial Cable"
"1456","5206","Extending Wire & Cable Co., Ltd.","Missing[""NotApplicable""]","Missing[""NotApplicable""]","Missing[""NotApplicable""]"
"1457","5207","First International Computer, Inc.","5117","20759","OpenMoko Neo1973 kernel usbnet (g_ether, CDC Ethernet) mode"
"1457","5207","First International Computer, Inc.","5118","20760","OpenMoko Neo1973 Debug board (V2+)"
"1457","5207","First International Computer, Inc.","5119","20761","OpenMoko Neo1973 u-boot cdc_acm serial port"
"1457","5207","First International Computer, Inc.","511a","20762","HXD8 u-boot usbtty CDC ACM Mode"
"1457","5207","First International Computer, Inc.","511b","20763","SMDK2440 u-boot usbtty CDC ACM mode"
"1457","5207","First International Computer, Inc.","511c","20764","SMDK2443 u-boot usbtty CDC ACM mode"
"1457","5207","First International Computer, Inc.","511d","20765","QT2410 u-boot usbtty CDC ACM mode"
"1457","5207","First International Computer, Inc.","5120","20768","OpenMoko Neo1973 u-boot usbtty generic serial"
"1457","5207","First International Computer, Inc.","5121","20769","OpenMoko Neo1973 kernel mass storage (g_storage) mode"
"1457","5207","First International Computer, Inc.","5122","20770","OpenMoko Neo1973 / Neo Freerunner kernel cdc_ether USB network"
"1457","5207","First International Computer, Inc.","5123","20771","OpenMoko Neo1973 internal USB CSR4 module"
"1457","5207","First International Computer, Inc.","5124","20772","OpenMoko Neo1973 Bluetooth Device ID service"
"145f","5215","Trust","0106","262","K56 V92 Modem"
"145f","5215","Trust","013d","317","PC Camera (SN9C201 + OV7660)"
"145f","5215","Trust","013f","319","Megapixel Auto Focus Webcam"
"145f","5215","Trust","0142","322","WB-6250X Webcam"
"145f","5215","Trust","015a","346","WB-8300X 2MP Webcam"
"145f","5215","Trust","0161","353","15901 802.11bg Wireless Adapter [Realtek RTL8187L]"
"145f","5215","Trust","0167","359","Widescreen 3MP Webcam"
"145f","5215","Trust","0176","374","Isla Keyboard"
"1460","5216","Tatung Co.","9150","37200","eHome Infrared Transceiver"
"1461","5217","Staccato Communications","Missing[""NotApplicable""]","Missing[""NotApplicable""]","Missing[""NotApplicable""]"
